n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2,FF
4081,32,2,3,1,512,2,0,0.005562,4248.020,211
4082,32,2,3,1,512,4,0,0.005610,4237.912,211
4083,32,2,3,1,512,8,0,0.005612,4228.602,211
4084,32,2,3,1,512,16,0,0.005587,4236.050,211
4085,32,2,3,1,512,32,0,0.005519,4216.898,206
4087,32,2,3,1,256,2,0,0.005654,4465.608,208
4088,32,2,3,1,256,4,0,0.005538,4455.500,208
4089,32,2,3,1,256,8,0,0.005587,4481.568,208
4090,32,2,3,1,256,16,0,0.005583,4469.066,208
4091,32,2,3,1,256,32,0,0.005539,4456.298,208
4093,32,2,3,1,128,2,0,0.005650,4890.942,212
4094,32,2,3,1,128,4,0,0.005620,4884.824,212
4095,32,2,3,1,128,8,0,0.005642,4875.780,212
4096,32,2,3,1,128,16,0,0.005642,4876.312,212
4097,32,2,3,1,128,32,0,0.005665,4874.982,212
4099,32,2,3,1,64,2,0,0.005696,5474.280,225
4100,32,2,3,1,64,4,0,0.005772,5466.034,225
4101,32,2,3,1,64,8,0,0.005725,5442.360,225
4102,32,2,3,1,64,16,0,0.005749,5425.336,225
4103,32,2,3,1,64,32,0,0.005727,5424.006,225
4105,32,2,3,1,32,2,0,0.005828,6812.526,246
4106,32,2,3,1,32,4,0,0.005832,6828.486,246
4107,32,2,3,1,32,8,0,0.005837,6804.546,246
4108,32,2,3,1,32,16,0,0.005797,6808.004,246
4109,32,2,3,1,32,32,0,0.005699,6777.148,246
4111,32,2,3,2,512,2,0,0.002981,4793.586,252
4112,32,2,3,2,512,4,0,0.004283,4768.050,252
4113,32,2,3,2,512,8,0,0.004314,4762.996,252
4114,32,2,3,2,512,16,0,0.004276,4765.124,252
4115,32,2,3,2,512,32,0,0.004276,4767.252,252
4117,32,2,3,2,256,2,0,0.002981,4960.368,253
4118,32,2,3,2,256,4,0,0.004244,5028.730,253
4119,32,2,3,2,256,8,0,0.004218,5023.676,253
4120,32,2,3,2,256,16,0,0.004248,5022.346,253
4121,32,2,3,2,256,32,0,0.004219,5027.666,253
4123,32,2,3,2,128,2,0,0.002991,5408.312,256
4124,32,2,3,2,128,4,0,0.004397,5430.656,256
4125,32,2,3,2,128,8,0,0.004302,5424.272,256
4126,32,2,3,2,128,16,0,0.004306,5427.198,256
4127,32,2,3,2,128,32,0,0.004344,5406.450,256
4129,32,2,3,2,64,2,0,0.002986,6039.530,269
4130,32,2,3,2,64,4,0,0.004365,6031.816,269
4131,32,2,3,2,64,8,0,0.004364,6015.324,269
4132,32,2,3,2,64,16,0,0.004333,6008.408,269
4133,32,2,3,2,64,32,0,0.004303,6050.436,269
4135,32,2,3,2,32,2,0,0.003105,7511.574,299
4136,32,2,3,2,32,4,0,0.004455,7532.588,299
4137,32,2,3,2,32,8,0,0.004466,7509.978,299
4138,32,2,3,2,32,16,0,0.004401,7590.842,299
4139,32,2,3,2,32,32,0,0.004405,7517.692,299
4141,32,2,3,3,512,2,0,0.004071,4921.798,197
4142,32,2,3,3,512,4,0,0.004228,5497.422,261
4143,32,2,3,3,512,8,0,0.004153,5311.488,261
4144,32,2,3,3,512,16,0,0.004125,5363.092,261
4145,32,2,3,3,512,32,0,0.004111,5386.766,266
4147,32,2,3,3,256,2,0,0.004118,5519.500,201
4148,32,2,3,3,256,4,0,0.004173,5860.246,265
4149,32,2,3,3,256,8,0,0.004207,5805.716,267
4150,32,2,3,3,256,16,0,0.004160,5711.552,265
4151,32,2,3,3,256,32,0,0.004144,5744.802,269
4153,32,2,3,3,128,2,0,0.004168,5991.118,206
4154,32,2,3,3,128,4,0,0.004161,6334.258,270
4155,32,2,3,3,128,8,0,0.004191,6339.578,272
4156,32,2,3,3,128,16,0,0.004205,6373.094,270
4157,32,2,3,3,128,32,0,0.004196,6194.342,274
4159,32,2,3,3,64,2,0,0.004230,6512.478,226
4160,32,2,3,3,64,4,0,0.004197,7055.384,289
4161,32,2,3,3,64,8,0,0.004186,7077.462,291
4162,32,2,3,3,64,16,0,0.004255,7061.502,290
4163,32,2,3,3,64,32,0,0.004206,6815.718,294
4165,32,2,3,3,32,2,0,0.004255,8506.148,269
4166,32,2,3,3,32,4,0,0.004274,8699.796,333
4167,32,2,3,3,32,8,0,0.004326,8657.768,335
4168,32,2,3,3,32,16,0,0.004310,8597.652,333
4169,32,2,3,3,32,32,0,0.004304,8764.434,338
4171,32,2,3,4,512,2,0,0.002950,6061.076,341
4172,32,2,3,4,512,4,0,0.002943,6140.610,341
4173,32,2,3,4,512,8,0,0.003537,5951.218,341
4174,32,2,3,4,512,16,0,0.003516,5941.642,341
4175,32,2,3,4,512,32,0,0.003420,5896.422,321
4177,32,2,3,4,256,2,0,0.002965,6486.942,343
4178,32,2,3,4,256,4,0,0.002906,6563.284,343
4179,32,2,3,4,256,8,0,0.003631,6347.026,343
4180,32,2,3,4,256,16,0,0.003577,6266.960,343
4181,32,2,3,4,256,32,0,0.003484,6376.286,323
4183,32,2,3,4,128,2,0,0.003019,7133.322,347
4184,32,2,3,4,128,4,0,0.002962,6865.726,347
4185,32,2,3,4,128,8,0,0.003651,6813.058,347
4186,32,2,3,4,128,16,0,0.003608,6865.992,347
4187,32,2,3,4,128,32,0,0.003500,6731.130,327
4189,32,2,3,4,64,2,0,0.003009,7721.448,371
4190,32,2,3,4,64,4,0,0.002958,7857.374,371
4191,32,2,3,4,64,8,0,0.003697,7825.188,371
4192,32,2,3,4,64,16,0,0.003661,7663.460,371
4193,32,2,3,4,64,32,0,0.003647,7508.914,351
4195,32,2,3,4,32,2,0,0.003070,9894.402,424
4196,32,2,3,4,32,4,0,0.003078,9682.932,424
4197,32,2,3,4,32,8,0,0.003650,9373.042,424
4198,32,2,3,4,32,16,0,0.003652,9402.036,424
4199,32,2,3,4,32,32,0,0.003680,9336.600,404
4201,32,2,4,1,512,2,0,0.005562,4248.020,211
4202,32,2,4,1,512,4,0,0.005610,4237.912,211
4203,32,2,4,1,512,8,0,0.005612,4228.602,211
4204,32,2,4,1,512,16,0,0.005587,4236.050,211
4205,32,2,4,1,512,32,0,0.005519,4216.898,206
4207,32,2,4,1,256,2,0,0.005654,4465.608,208
4208,32,2,4,1,256,4,0,0.005538,4455.500,208
4209,32,2,4,1,256,8,0,0.005587,4481.568,208
4210,32,2,4,1,256,16,0,0.005583,4469.066,208
4211,32,2,4,1,256,32,0,0.005539,4456.298,208
4213,32,2,4,1,128,2,0,0.005650,4890.942,212
4214,32,2,4,1,128,4,0,0.005620,4884.824,212
4215,32,2,4,1,128,8,0,0.005642,4875.780,212
4216,32,2,4,1,128,16,0,0.005642,4876.312,212
4217,32,2,4,1,128,32,0,0.005665,4874.982,212
4219,32,2,4,1,64,2,0,0.005696,5474.280,225
4220,32,2,4,1,64,4,0,0.005772,5466.034,225
4221,32,2,4,1,64,8,0,0.005725,5442.360,225
4222,32,2,4,1,64,16,0,0.005749,5425.336,225
4223,32,2,4,1,64,32,0,0.005727,5424.006,225
4225,32,2,4,1,32,2,0,0.005828,6812.526,246
4226,32,2,4,1,32,4,0,0.005832,6828.486,246
4227,32,2,4,1,32,8,0,0.005837,6804.546,246
4228,32,2,4,1,32,16,0,0.005797,6808.004,246
4229,32,2,4,1,32,32,0,0.005699,6777.148,246
4231,32,2,4,2,512,2,0,0.002981,4793.586,252
4232,32,2,4,2,512,4,0,0.004283,4768.050,252
4233,32,2,4,2,512,8,0,0.004314,4762.996,252
4234,32,2,4,2,512,16,0,0.004276,4765.124,252
4235,32,2,4,2,512,32,0,0.004276,4767.252,252
4237,32,2,4,2,256,2,0,0.002981,4960.368,253
4238,32,2,4,2,256,4,0,0.004244,5028.730,253
4239,32,2,4,2,256,8,0,0.004218,5023.676,253
4240,32,2,4,2,256,16,0,0.004248,5022.346,253
4241,32,2,4,2,256,32,0,0.004219,5027.666,253
4243,32,2,4,2,128,2,0,0.002991,5408.312,256
4244,32,2,4,2,128,4,0,0.004397,5430.656,256
4245,32,2,4,2,128,8,0,0.004302,5424.272,256
4246,32,2,4,2,128,16,0,0.004306,5427.198,256
4247,32,2,4,2,128,32,0,0.004344,5406.450,256
4249,32,2,4,2,64,2,0,0.002986,6039.530,269
4250,32,2,4,2,64,4,0,0.004365,6031.816,269
4251,32,2,4,2,64,8,0,0.004364,6015.324,269
4252,32,2,4,2,64,16,0,0.004333,6008.408,269
4253,32,2,4,2,64,32,0,0.004303,6050.436,269
4255,32,2,4,2,32,2,0,0.003105,7511.574,299
4256,32,2,4,2,32,4,0,0.004455,7532.588,299
4257,32,2,4,2,32,8,0,0.004466,7509.978,299
4258,32,2,4,2,32,16,0,0.004401,7590.842,299
4259,32,2,4,2,32,32,0,0.004405,7517.692,299
4261,32,2,4,3,512,2,0,0.004071,4921.798,197
4262,32,2,4,3,512,4,0,0.004228,5497.422,261
4263,32,2,4,3,512,8,0,0.004153,5311.488,261
4264,32,2,4,3,512,16,0,0.004125,5363.092,261
4265,32,2,4,3,512,32,0,0.004111,5386.766,266
4267,32,2,4,3,256,2,0,0.004118,5519.500,201
4268,32,2,4,3,256,4,0,0.004173,5860.246,265
4269,32,2,4,3,256,8,0,0.004207,5805.716,267
4270,32,2,4,3,256,16,0,0.004160,5711.552,265
4271,32,2,4,3,256,32,0,0.004144,5744.802,269
4273,32,2,4,3,128,2,0,0.004168,5991.118,206
4274,32,2,4,3,128,4,0,0.004161,6334.258,270
4275,32,2,4,3,128,8,0,0.004191,6339.578,272
4276,32,2,4,3,128,16,0,0.004205,6373.094,270
4277,32,2,4,3,128,32,0,0.004196,6194.342,274
4279,32,2,4,3,64,2,0,0.004230,6512.478,226
4280,32,2,4,3,64,4,0,0.004197,7055.384,289
4281,32,2,4,3,64,8,0,0.004186,7077.462,291
4282,32,2,4,3,64,16,0,0.004255,7061.502,290
4283,32,2,4,3,64,32,0,0.004206,6815.718,294
4285,32,2,4,3,32,2,0,0.004255,8506.148,269
4286,32,2,4,3,32,4,0,0.004274,8699.796,333
4287,32,2,4,3,32,8,0,0.004326,8657.768,335
4288,32,2,4,3,32,16,0,0.004310,8597.652,333
4289,32,2,4,3,32,32,0,0.004304,8764.434,338
4291,32,2,4,4,512,2,0,0.002950,6061.076,341
4292,32,2,4,4,512,4,0,0.002943,6140.610,341
4293,32,2,4,4,512,8,0,0.003537,5951.218,341
4294,32,2,4,4,512,16,0,0.003516,5941.642,341
4295,32,2,4,4,512,32,0,0.003420,5896.422,321
4297,32,2,4,4,256,2,0,0.002965,6486.942,343
4298,32,2,4,4,256,4,0,0.002906,6563.284,343
4299,32,2,4,4,256,8,0,0.003631,6347.026,343
4300,32,2,4,4,256,16,0,0.003577,6266.960,343
4301,32,2,4,4,256,32,0,0.003484,6376.286,323
4303,32,2,4,4,128,2,0,0.003019,7133.322,347
4304,32,2,4,4,128,4,0,0.002962,6865.726,347
4305,32,2,4,4,128,8,0,0.003651,6813.058,347
4306,32,2,4,4,128,16,0,0.003608,6865.992,347
4307,32,2,4,4,128,32,0,0.003500,6731.130,327
4309,32,2,4,4,64,2,0,0.003009,7721.448,371
4310,32,2,4,4,64,4,0,0.002958,7857.374,371
4311,32,2,4,4,64,8,0,0.003697,7825.188,371
4312,32,2,4,4,64,16,0,0.003661,7663.460,371
4313,32,2,4,4,64,32,0,0.003647,7508.914,351
4315,32,2,4,4,32,2,0,0.003070,9894.402,424
4316,32,2,4,4,32,4,0,0.003078,9682.932,424
4317,32,2,4,4,32,8,0,0.003650,9373.042,424
4318,32,2,4,4,32,16,0,0.003652,9402.036,424
4319,32,2,4,4,32,32,0,0.003680,9336.600,404
4321,32,3,1,1,512,2,0,0.005654,4608.716,222
4322,32,3,1,1,512,4,0,0.005652,4616.164,222
4323,32,3,1,1,512,8,0,0.005569,4629.198,222
4324,32,3,1,1,512,16,0,0.005652,4616.164,222
4325,32,3,1,1,512,32,0,0.005633,4585.042,217
4327,32,3,1,1,256,2,0,0.005576,4935.364,224
4328,32,3,1,1,256,4,0,0.005778,4865.140,224
4329,32,3,1,1,256,8,0,0.005639,4881.366,224
4330,32,3,1,1,256,16,0,0.005640,4879.238,224
4331,32,3,1,1,256,32,0,0.005616,4877.642,224
4333,32,3,1,1,128,2,0,0.005883,5400.332,228
4334,32,3,1,1,128,4,0,0.005655,5422.410,228
4335,32,3,1,1,128,8,0,0.005726,5420.548,228
4336,32,3,1,1,128,16,0,0.005653,5422.942,228
4337,32,3,1,1,128,32,0,0.005695,5404.056,228
4339,32,3,1,1,64,2,0,0.005641,5945.366,243
4340,32,3,1,1,64,4,0,0.005730,5930.470,243
4341,32,3,1,1,64,8,0,0.005748,5906.796,243
4342,32,3,1,1,64,16,0,0.005742,5906.264,243
4343,32,3,1,1,64,32,0,0.005814,5912.116,243
4345,32,3,1,1,32,2,0,0.005778,7635.530,278
4346,32,3,1,1,32,4,0,0.005941,7442.414,278
4347,32,3,1,1,32,8,0,0.005895,7510.244,278
4348,32,3,1,1,32,16,0,0.005828,7490.028,278
4349,32,3,1,1,32,32,0,0.005847,7488.166,278
4351,32,3,1,2,512,2,0,0.002976,5269.194,264
4352,32,3,1,2,512,4,0,0.004313,5307.498,264
4353,32,3,1,2,512,8,0,0.004355,5283.824,264
4354,32,3,1,2,512,16,0,0.004273,5450.074,264
4355,32,3,1,2,512,32,0,0.004257,5492.368,264
4357,32,3,1,2,256,2,0,0.003072,5794.012,266
4358,32,3,1,2,256,4,0,0.004454,5688.410,266
4359,32,3,1,2,256,8,0,0.004308,5682.558,266
4360,32,3,1,2,256,16,0,0.004361,5634.412,266
4361,32,3,1,2,256,32,0,0.004369,5649.042,266
4363,32,3,1,2,128,2,0,0.003062,6333.992,270
4364,32,3,1,2,128,4,0,0.004414,6319.894,270
4365,32,3,1,2,128,8,0,0.004372,6441.988,270
4366,32,3,1,2,128,16,0,0.004341,6459.544,270
4367,32,3,1,2,128,32,0,0.004508,6366.444,270
4369,32,3,1,2,64,2,0,0.003095,6960.422,286
4370,32,3,1,2,64,4,0,0.004509,7228.018,286
4371,32,3,1,2,64,8,0,0.004375,7009.100,286
4372,32,3,1,2,64,16,0,0.004456,6917.862,286
4373,32,3,1,2,64,32,0,0.004462,7143.164,286
4375,32,3,1,2,32,2,0,0.003119,8876.686,331
4376,32,3,1,2,32,4,0,0.004559,8868.972,331
4377,32,3,1,2,32,8,0,0.004530,8866.844,331
4378,32,3,1,2,32,16,0,0.004518,8610.154,331
4379,32,3,1,2,32,32,0,0.004600,8707.244,331
4381,32,3,1,3,512,2,0,0.004208,5358.038,217
4382,32,3,1,3,512,4,0,0.004110,5327.714,281
4383,32,3,1,3,512,8,0,0.004169,5575.360,281
4384,32,3,1,3,512,16,0,0.004148,5331.438,281
4385,32,3,1,3,512,32,0,0.004034,5889.506,286
4387,32,3,1,3,256,2,0,0.004258,5944.834,220
4388,32,3,1,3,256,4,0,0.004148,5721.394,284
4389,32,3,1,3,256,8,0,0.004131,5895.890,286
4390,32,3,1,3,256,16,0,0.004212,5788.692,284
4391,32,3,1,3,256,32,0,0.004163,6285.048,288
4393,32,3,1,3,128,2,0,0.004273,6555.304,224
4394,32,3,1,3,128,4,0,0.004274,6814.920,288
4395,32,3,1,3,128,8,0,0.004316,6884.346,290
4396,32,3,1,3,128,16,0,0.004275,6523.916,288
4397,32,3,1,3,128,32,0,0.004184,6881.952,292
4399,32,3,1,3,64,2,0,0.004382,7195.300,245
4400,32,3,1,3,64,4,0,0.004271,7141.568,309
4401,32,3,1,3,64,8,0,0.004399,7448.000,311
4402,32,3,1,3,64,16,0,0.004201,7483.910,309
4403,32,3,1,3,64,32,0,0.004226,7868.014,313
4405,32,3,1,3,32,2,0,0.004499,9729.482,301
4406,32,3,1,3,32,4,0,0.004255,9398.312,365
4407,32,3,1,3,32,8,0,0.004364,9296.700,367
4408,32,3,1,3,32,16,0,0.004308,9119.810,365
4409,32,3,1,3,32,32,0,0.004326,9553.390,370
4411,32,3,1,4,512,2,0,0.002998,6560.624,342
4412,32,3,1,4,512,4,0,0.002954,6464.598,342
4413,32,3,1,4,512,8,0,0.003630,6240.892,342
4414,32,3,1,4,512,16,0,0.003629,6413.526,342
4415,32,3,1,4,512,32,0,0.003543,6266.428,342
4417,32,3,1,4,256,2,0,0.003001,6946.324,344
4418,32,3,1,4,256,4,0,0.002987,6948.984,344
4419,32,3,1,4,256,8,0,0.003636,6719.160,344
4420,32,3,1,4,256,16,0,0.003713,6652.926,344
4421,32,3,1,4,256,32,0,0.003564,6906.424,344
4423,32,3,1,4,128,2,0,0.003075,7841.414,348
4424,32,3,1,4,128,4,0,0.003005,7944.888,348
4425,32,3,1,4,128,8,0,0.003728,7512.372,348
4426,32,3,1,4,128,16,0,0.003727,7664.258,348
4427,32,3,1,4,128,32,0,0.003533,7268.716,348
4429,32,3,1,4,64,2,0,0.003056,8333.248,374
4430,32,3,1,4,64,4,0,0.003003,8758.316,374
4431,32,3,1,4,64,8,0,0.003684,8662.822,374
4432,32,3,1,4,64,16,0,0.003704,8429.806,374
4433,32,3,1,4,64,32,0,0.003592,8120.980,374
4435,32,3,1,4,32,2,0,0.003082,11083.954,441
4436,32,3,1,4,32,4,0,0.003020,10741.878,441
4437,32,3,1,4,32,8,0,0.003773,10497.956,441
4438,32,3,1,4,32,16,0,0.003759,10331.440,441
4439,32,3,1,4,32,32,0,0.003709,9950.528,441
4441,32,3,2,1,512,2,0,0.005654,4608.716,222
4442,32,3,2,1,512,4,0,0.005652,4616.164,222
4443,32,3,2,1,512,8,0,0.005569,4629.198,222
4444,32,3,2,1,512,16,0,0.005652,4616.164,222
4445,32,3,2,1,512,32,0,0.005633,4585.042,217
4447,32,3,2,1,256,2,0,0.005576,4935.364,224
4448,32,3,2,1,256,4,0,0.005778,4865.140,224
4449,32,3,2,1,256,8,0,0.005639,4881.366,224
4450,32,3,2,1,256,16,0,0.005640,4879.238,224
4451,32,3,2,1,256,32,0,0.005616,4877.642,224
4453,32,3,2,1,128,2,0,0.005883,5400.332,228
4454,32,3,2,1,128,4,0,0.005655,5422.410,228
4455,32,3,2,1,128,8,0,0.005726,5420.548,228
4456,32,3,2,1,128,16,0,0.005653,5422.942,228
4457,32,3,2,1,128,32,0,0.005695,5404.056,228
4459,32,3,2,1,64,2,0,0.005641,5945.366,243
4460,32,3,2,1,64,4,0,0.005730,5930.470,243
4461,32,3,2,1,64,8,0,0.005748,5906.796,243
4462,32,3,2,1,64,16,0,0.005742,5906.264,243
4463,32,3,2,1,64,32,0,0.005814,5912.116,243
4465,32,3,2,1,32,2,0,0.005778,7635.530,278
4466,32,3,2,1,32,4,0,0.005941,7442.414,278
4467,32,3,2,1,32,8,0,0.005895,7510.244,278
4468,32,3,2,1,32,16,0,0.005828,7490.028,278
4469,32,3,2,1,32,32,0,0.005847,7488.166,278
4471,32,3,2,2,512,2,0,0.002976,5269.194,264
4472,32,3,2,2,512,4,0,0.004313,5307.498,264
4473,32,3,2,2,512,8,0,0.004355,5283.824,264
4474,32,3,2,2,512,16,0,0.004273,5450.074,264
4475,32,3,2,2,512,32,0,0.004257,5492.368,264
4477,32,3,2,2,256,2,0,0.003072,5794.012,266
4478,32,3,2,2,256,4,0,0.004454,5688.410,266
4479,32,3,2,2,256,8,0,0.004308,5682.558,266
4480,32,3,2,2,256,16,0,0.004361,5634.412,266
4481,32,3,2,2,256,32,0,0.004369,5649.042,266
4483,32,3,2,2,128,2,0,0.003062,6333.992,270
4484,32,3,2,2,128,4,0,0.004414,6319.894,270
4485,32,3,2,2,128,8,0,0.004372,6441.988,270
4486,32,3,2,2,128,16,0,0.004341,6459.544,270
4487,32,3,2,2,128,32,0,0.004508,6366.444,270
4489,32,3,2,2,64,2,0,0.003095,6960.422,286
4490,32,3,2,2,64,4,0,0.004509,7228.018,286
4491,32,3,2,2,64,8,0,0.004375,7009.100,286
4492,32,3,2,2,64,16,0,0.004456,6917.862,286
4493,32,3,2,2,64,32,0,0.004462,7143.164,286
4495,32,3,2,2,32,2,0,0.003119,8876.686,331
4496,32,3,2,2,32,4,0,0.004559,8868.972,331
4497,32,3,2,2,32,8,0,0.004530,8866.844,331
4498,32,3,2,2,32,16,0,0.004518,8610.154,331
4499,32,3,2,2,32,32,0,0.004600,8707.244,331
4501,32,3,2,3,512,2,0,0.004208,5358.038,217
4502,32,3,2,3,512,4,0,0.004110,5327.714,281
4503,32,3,2,3,512,8,0,0.004169,5575.360,281
4504,32,3,2,3,512,16,0,0.004148,5331.438,281
4505,32,3,2,3,512,32,0,0.004034,5889.506,286
4507,32,3,2,3,256,2,0,0.004258,5944.834,220
4508,32,3,2,3,256,4,0,0.004148,5721.394,284
4509,32,3,2,3,256,8,0,0.004131,5895.890,286
4510,32,3,2,3,256,16,0,0.004212,5788.692,284
4511,32,3,2,3,256,32,0,0.004163,6285.048,288
4513,32,3,2,3,128,2,0,0.004273,6555.304,224
4514,32,3,2,3,128,4,0,0.004274,6814.920,288
4515,32,3,2,3,128,8,0,0.004316,6884.346,290
4516,32,3,2,3,128,16,0,0.004275,6523.916,288
4517,32,3,2,3,128,32,0,0.004184,6881.952,292
4519,32,3,2,3,64,2,0,0.004382,7195.300,245
4520,32,3,2,3,64,4,0,0.004271,7141.568,309
4521,32,3,2,3,64,8,0,0.004399,7448.000,311
4522,32,3,2,3,64,16,0,0.004201,7483.910,309
4523,32,3,2,3,64,32,0,0.004226,7868.014,313
4525,32,3,2,3,32,2,0,0.004499,9729.482,301
4526,32,3,2,3,32,4,0,0.004255,9398.312,365
4527,32,3,2,3,32,8,0,0.004364,9296.700,367
4528,32,3,2,3,32,16,0,0.004308,9119.810,365
4529,32,3,2,3,32,32,0,0.004326,9553.390,370
4531,32,3,2,4,512,2,0,0.002998,6560.624,342
4532,32,3,2,4,512,4,0,0.002954,6464.598,342
4533,32,3,2,4,512,8,0,0.003630,6240.892,342
4534,32,3,2,4,512,16,0,0.003629,6413.526,342
4535,32,3,2,4,512,32,0,0.003543,6266.428,342
4537,32,3,2,4,256,2,0,0.003001,6946.324,344
4538,32,3,2,4,256,4,0,0.002987,6948.984,344
4539,32,3,2,4,256,8,0,0.003636,6719.160,344
4540,32,3,2,4,256,16,0,0.003713,6652.926,344
4541,32,3,2,4,256,32,0,0.003564,6906.424,344
4543,32,3,2,4,128,2,0,0.003075,7841.414,348
4544,32,3,2,4,128,4,0,0.003005,7944.888,348
4545,32,3,2,4,128,8,0,0.003728,7512.372,348
4546,32,3,2,4,128,16,0,0.003727,7664.258,348
4547,32,3,2,4,128,32,0,0.003533,7268.716,348
4549,32,3,2,4,64,2,0,0.003056,8333.248,374
4550,32,3,2,4,64,4,0,0.003003,8758.316,374
4551,32,3,2,4,64,8,0,0.003684,8662.822,374
4552,32,3,2,4,64,16,0,0.003704,8429.806,374
4553,32,3,2,4,64,32,0,0.003592,8120.980,374
4555,32,3,2,4,32,2,0,0.003082,11083.954,441
4556,32,3,2,4,32,4,0,0.003020,10741.878,441
4557,32,3,2,4,32,8,0,0.003773,10497.956,441
4558,32,3,2,4,32,16,0,0.003759,10331.440,441
4559,32,3,2,4,32,32,0,0.003709,9950.528,441
4561,32,3,3,1,512,2,0,0.005654,4608.716,222
4562,32,3,3,1,512,4,0,0.005652,4616.164,222
4563,32,3,3,1,512,8,0,0.005569,4629.198,222
4564,32,3,3,1,512,16,0,0.005652,4616.164,222
4565,32,3,3,1,512,32,0,0.005633,4585.042,217
4567,32,3,3,1,256,2,0,0.005576,4935.364,224
4568,32,3,3,1,256,4,0,0.005778,4865.140,224
4569,32,3,3,1,256,8,0,0.005639,4881.366,224
4570,32,3,3,1,256,16,0,0.005640,4879.238,224
4571,32,3,3,1,256,32,0,0.005616,4877.642,224
4573,32,3,3,1,128,2,0,0.005883,5400.332,228
4574,32,3,3,1,128,4,0,0.005655,5422.410,228
4575,32,3,3,1,128,8,0,0.005726,5420.548,228
4576,32,3,3,1,128,16,0,0.005653,5422.942,228
4577,32,3,3,1,128,32,0,0.005695,5404.056,228
4579,32,3,3,1,64,2,0,0.005641,5945.366,243
4580,32,3,3,1,64,4,0,0.005730,5930.470,243
4581,32,3,3,1,64,8,0,0.005748,5906.796,243
4582,32,3,3,1,64,16,0,0.005742,5906.264,243
4583,32,3,3,1,64,32,0,0.005814,5912.116,243
4585,32,3,3,1,32,2,0,0.005778,7635.530,278
4586,32,3,3,1,32,4,0,0.005941,7442.414,278
4587,32,3,3,1,32,8,0,0.005895,7510.244,278
4588,32,3,3,1,32,16,0,0.005828,7490.028,278
4589,32,3,3,1,32,32,0,0.005847,7488.166,278
4591,32,3,3,2,512,2,0,0.002976,5269.194,264
4592,32,3,3,2,512,4,0,0.004313,5307.498,264
4593,32,3,3,2,512,8,0,0.004355,5283.824,264
4594,32,3,3,2,512,16,0,0.004273,5450.074,264
4595,32,3,3,2,512,32,0,0.004257,5492.368,264
4597,32,3,3,2,256,2,0,0.003072,5794.012,266
4598,32,3,3,2,256,4,0,0.004454,5688.410,266
4599,32,3,3,2,256,8,0,0.004308,5682.558,266
4600,32,3,3,2,256,16,0,0.004361,5634.412,266
4601,32,3,3,2,256,32,0,0.004369,5649.042,266
4603,32,3,3,2,128,2,0,0.003062,6333.992,270
4604,32,3,3,2,128,4,0,0.004414,6319.894,270
4605,32,3,3,2,128,8,0,0.004372,6441.988,270
4606,32,3,3,2,128,16,0,0.004341,6459.544,270
4607,32,3,3,2,128,32,0,0.004508,6366.444,270
4609,32,3,3,2,64,2,0,0.003095,6960.422,286
4610,32,3,3,2,64,4,0,0.004509,7228.018,286
4611,32,3,3,2,64,8,0,0.004375,7009.100,286
4612,32,3,3,2,64,16,0,0.004456,6917.862,286
4613,32,3,3,2,64,32,0,0.004462,7143.164,286
4615,32,3,3,2,32,2,0,0.003119,8876.686,331
4616,32,3,3,2,32,4,0,0.004559,8868.972,331
4617,32,3,3,2,32,8,0,0.004530,8866.844,331
4618,32,3,3,2,32,16,0,0.004518,8610.154,331
4619,32,3,3,2,32,32,0,0.004600,8707.244,331
4621,32,3,3,3,512,2,0,0.004208,5358.038,217
4622,32,3,3,3,512,4,0,0.004110,5327.714,281
4623,32,3,3,3,512,8,0,0.004169,5575.360,281
4624,32,3,3,3,512,16,0,0.004148,5331.438,281
4625,32,3,3,3,512,32,0,0.004034,5889.506,286
4627,32,3,3,3,256,2,0,0.004258,5944.834,220
4628,32,3,3,3,256,4,0,0.004148,5721.394,284
4629,32,3,3,3,256,8,0,0.004131,5895.890,286
4630,32,3,3,3,256,16,0,0.004212,5788.692,284
4631,32,3,3,3,256,32,0,0.004163,6285.048,288
4633,32,3,3,3,128,2,0,0.004273,6555.304,224
4634,32,3,3,3,128,4,0,0.004274,6814.920,288
4635,32,3,3,3,128,8,0,0.004316,6884.346,290
4636,32,3,3,3,128,16,0,0.004275,6523.916,288
4637,32,3,3,3,128,32,0,0.004184,6881.952,292
4639,32,3,3,3,64,2,0,0.004382,7195.300,245
4640,32,3,3,3,64,4,0,0.004271,7141.568,309
4641,32,3,3,3,64,8,0,0.004399,7448.000,311
4642,32,3,3,3,64,16,0,0.004201,7483.910,309
4643,32,3,3,3,64,32,0,0.004226,7868.014,313
4645,32,3,3,3,32,2,0,0.004499,9729.482,301
4646,32,3,3,3,32,4,0,0.004255,9398.312,365
4647,32,3,3,3,32,8,0,0.004364,9296.700,367
4648,32,3,3,3,32,16,0,0.004308,9119.810,365
4649,32,3,3,3,32,32,0,0.004326,9553.390,370
4651,32,3,3,4,512,2,0,0.002998,6560.624,342
4652,32,3,3,4,512,4,0,0.002954,6464.598,342
4653,32,3,3,4,512,8,0,0.003630,6240.892,342
4654,32,3,3,4,512,16,0,0.003629,6413.526,342
4655,32,3,3,4,512,32,0,0.003543,6266.428,342
