n,knob_UNROLL_F,knob_outer_unroll,knob_inner_unroll1,knob_inner_unroll2,knob_array_part1,knob_array_part2,knob_I_B,obj1,obj2
3068,16,3,2,1,256,8,0,0.000913,15287.286
3069,16,3,2,1,256,16,0,0.000888,9671.228
3070,16,3,2,1,128,1,0,0.000922,14817.53
3071,16,3,2,1,128,2,0,0.000946,14538.762
3072,16,3,2,1,128,4,0,0.000924,14440.076
3073,16,3,2,1,128,8,0,0.000906,16270.156
3074,16,3,2,1,128,16,0,0.000892,10234.616
3075,16,3,2,1,64,1,0,0.000925,15235.948
3076,16,3,2,1,64,2,0,0.000926,14529.718
3077,16,3,2,1,64,4,0,0.00092,14730.814
3078,16,3,2,1,64,8,0,0.000921,16477.104
3079,16,3,2,1,64,16,0,0.000899,10663.674
3080,16,3,2,1,32,1,0,0.000923,16727.676
3081,16,3,2,1,32,2,0,0.000919,16118.004
3082,16,3,2,1,32,4,0,0.000952,16341.444
3083,16,3,2,1,32,8,0,0.000936,17766.141
3084,16,3,2,1,32,16,0,0.000906,12157.264
3085,16,3,2,2,512,1,0,0.000846,15468.698
3086,16,3,2,2,512,2,0,0.000851,15459.92
3087,16,3,2,2,512,4,0,0.00088,15179.024
3088,16,3,2,2,512,8,0,0.00085,15255.366
3089,16,3,2,2,512,16,0,0.000853,10281.698
3090,16,3,2,2,256,1,0,0.000875,16894.725
3091,16,3,2,2,256,2,0,0.000865,17134.123
3092,16,3,2,2,256,4,0,0.000873,16786.729
3093,16,3,2,2,256,8,0,0.000887,17273.773
3094,16,3,2,2,256,16,0,0.000878,10882.858
3095,16,3,2,2,128,1,0,0.000923,17812.158
3096,16,3,2,2,128,2,0,0.000923,17822.531
3097,16,3,2,2,128,4,0,0.000899,17883.979
3098,16,3,2,2,128,8,0,0.000912,17730.762
3099,16,3,2,2,128,16,0,0.000893,11617.55
3100,16,3,2,2,64,1,0,0.000891,18164.873
3101,16,3,2,2,64,2,0,0.000902,18396.561
3102,16,3,2,2,64,4,0,0.000901,18215.945
3103,16,3,2,2,64,8,0,0.000882,18360.916
3104,16,3,2,2,64,16,0,0.000894,11740.442
3105,16,3,2,2,32,1,0,0.000887,19996.816
3106,16,3,2,2,32,2,0,0.000894,20129.551
3107,16,3,2,2,32,4,0,0.000897,20053.207
3108,16,3,2,2,32,8,0,0.000861,20049.484
3109,16,3,2,2,32,16,0,0.000886,13758.85
3110,16,3,2,3,512,1,0,0.00106,15417.094
3111,16,3,2,3,512,2,0,0.001062,15279.572
3112,16,3,2,3,512,4,0,0.001195,14939.89
3113,16,3,2,3,512,8,0,0.001166,14763.266
3114,16,3,2,3,512,16,0,0.001117,11425.232
3115,16,3,2,3,256,1,0,0.001068,15825.138
3116,16,3,2,3,256,2,0,0.001059,15905.47
3117,16,3,2,3,256,4,0,0.001143,15298.99
3118,16,3,2,3,256,8,0,0.001167,15026.606
3119,16,3,2,3,256,16,0,0.001115,11773.426
3120,16,3,2,3,128,1,0,0.001099,16403.953
3121,16,3,2,3,128,2,0,0.001094,16922.121
3122,16,3,2,3,128,4,0,0.001194,16432.15
3123,16,3,2,3,128,8,0,0.001217,16541.742
3124,16,3,2,3,128,16,0,0.001095,12364.212
3125,16,3,2,3,64,1,0,0.001064,17274.838
3126,16,3,2,3,64,2,0,0.001085,17057.781
3127,16,3,2,3,64,4,0,0.001182,17000.061
3128,16,3,2,3,64,8,0,0.001155,17193.975
3129,16,3,2,3,64,16,0,0.0011,12947.816
3130,16,3,2,3,32,1,0,0.001114,19902.918
3131,16,3,2,3,32,2,0,0.001098,19045.068
3132,16,3,2,3,32,4,0,0.001185,19254.145
3133,16,3,2,3,32,8,0,0.001192,18567.598
3134,16,3,2,3,32,16,0,0.00111,15253.77
3135,16,3,2,4,512,1,0,0.000858,17924.41
3136,16,3,2,4,512,2,0,0.000863,17870.146
3137,16,3,2,4,512,4,0,0.000863,17870.146
3138,16,3,2,4,512,8,0,0.000838,18655.91
3139,16,3,2,4,512,16,0,0.000817,12079.592
3140,16,3,2,4,256,1,0,0.000848,17656.549
3141,16,3,2,4,256,2,0,0.00085,17593.24
3142,16,3,2,4,256,4,0,0.00085,17593.24
3143,16,3,2,4,256,8,0,0.000835,19034.961
3144,16,3,2,4,256,16,0,0.000813,12604.942
3145,16,3,2,4,128,1,0,0.000844,18098.373
3146,16,3,2,4,128,2,0,0.000889,18532.221
3147,16,3,2,4,128,4,0,0.000889,18532.221
3148,16,3,2,4,128,8,0,0.00087,19781.889
3149,16,3,2,4,128,16,0,0.000815,13821.36
3150,16,3,2,4,64,1,0,0.000864,18863.656
3151,16,3,2,4,64,2,0,0.000857,18794.762
3152,16,3,2,4,64,4,0,0.000857,18794.762
3153,16,3,2,4,64,8,0,0.000856,19298.033
3154,16,3,2,4,64,16,0,0.000835,13914.726
3155,16,3,2,4,32,1,0,0.000859,20768.217
3156,16,3,2,4,32,2,0,0.000853,20715.814
3157,16,3,2,4,32,4,0,0.000853,20715.814
3158,16,3,2,4,32,8,0,0.000877,21706.398
3159,16,3,2,4,32,16,0,0.000825,16361.394
3160,16,3,3,1,512,1,0,0.000913,13889.456
3161,16,3,3,1,512,2,0,0.000916,13451.088
3162,16,3,3,1,512,4,0,0.000893,13518.652
3163,16,3,3,1,512,8,0,0.00089,13434.862
3164,16,3,3,1,512,16,0,0.00088,9392.726
3165,16,3,3,1,256,1,0,0.00092,14157.052
3166,16,3,3,1,256,2,0,0.000913,13660.696
3167,16,3,3,1,256,4,0,0.000941,13855.142
3168,16,3,3,1,256,8,0,0.000913,15287.286
3169,16,3,3,1,256,16,0,0.000888,9671.228
3170,16,3,3,1,128,1,0,0.000922,14817.53
3171,16,3,3,1,128,2,0,0.000946,14538.762
3172,16,3,3,1,128,4,0,0.000924,14440.076
3173,16,3,3,1,128,8,0,0.000906,16270.156
3174,16,3,3,1,128,16,0,0.000892,10234.616
3175,16,3,3,1,64,1,0,0.000925,15235.948
3176,16,3,3,1,64,2,0,0.000926,14529.718
3177,16,3,3,1,64,4,0,0.00092,14730.814
3178,16,3,3,1,64,8,0,0.000921,16477.104
3179,16,3,3,1,64,16,0,0.000899,10663.674
3180,16,3,3,1,32,1,0,0.000923,16727.676
3181,16,3,3,1,32,2,0,0.000919,16118.004
3182,16,3,3,1,32,4,0,0.000952,16341.444
3183,16,3,3,1,32,8,0,0.000936,17766.141
3184,16,3,3,1,32,16,0,0.000906,12157.264
3185,16,3,3,2,512,1,0,0.000846,15468.698
3186,16,3,3,2,512,2,0,0.000851,15459.92
3187,16,3,3,2,512,4,0,0.00088,15179.024
3188,16,3,3,2,512,8,0,0.00085,15255.366
3189,16,3,3,2,512,16,0,0.000853,10281.698
3190,16,3,3,2,256,1,0,0.000875,16894.725
3191,16,3,3,2,256,2,0,0.000865,17134.123
3192,16,3,3,2,256,4,0,0.000873,16786.729
3193,16,3,3,2,256,8,0,0.000887,17273.773
3194,16,3,3,2,256,16,0,0.000878,10882.858
3195,16,3,3,2,128,1,0,0.000923,17812.158
3196,16,3,3,2,128,2,0,0.000923,17822.531
3197,16,3,3,2,128,4,0,0.000899,17883.979
3198,16,3,3,2,128,8,0,0.000912,17730.762
3199,16,3,3,2,128,16,0,0.000893,11617.55
3200,16,3,3,2,64,1,0,0.000891,18164.873
3201,16,3,3,2,64,2,0,0.000902,18396.561
3202,16,3,3,2,64,4,0,0.000901,18215.945
3203,16,3,3,2,64,8,0,0.000882,18360.916
3204,16,3,3,2,64,16,0,0.000894,11740.442
3205,16,3,3,2,32,1,0,0.000887,19996.816
3206,16,3,3,2,32,2,0,0.000894,20129.551
3207,16,3,3,2,32,4,0,0.000897,20053.207
3208,16,3,3,2,32,8,0,0.000861,20049.484
3209,16,3,3,2,32,16,0,0.000886,13758.85
3210,16,3,3,3,512,1,0,0.00106,15417.094
3211,16,3,3,3,512,2,0,0.001062,15279.572
3212,16,3,3,3,512,4,0,0.001195,14939.89
3213,16,3,3,3,512,8,0,0.001166,14763.266
3214,16,3,3,3,512,16,0,0.001117,11425.232
3215,16,3,3,3,256,1,0,0.001068,15825.138
3216,16,3,3,3,256,2,0,0.001059,15905.47
3217,16,3,3,3,256,4,0,0.001143,15298.99
3218,16,3,3,3,256,8,0,0.001167,15026.606
3219,16,3,3,3,256,16,0,0.001115,11773.426
3220,16,3,3,3,128,1,0,0.001099,16403.953
3221,16,3,3,3,128,2,0,0.001094,16922.121
3222,16,3,3,3,128,4,0,0.001194,16432.15
3223,16,3,3,3,128,8,0,0.001217,16541.742
3224,16,3,3,3,128,16,0,0.001095,12364.212
3225,16,3,3,3,64,1,0,0.001064,17274.838
3226,16,3,3,3,64,2,0,0.001085,17057.781
3227,16,3,3,3,64,4,0,0.001182,17000.061
3228,16,3,3,3,64,8,0,0.001155,17193.975
3229,16,3,3,3,64,16,0,0.0011,12947.816
3230,16,3,3,3,32,1,0,0.001114,19902.918
3231,16,3,3,3,32,2,0,0.001098,19045.068
3232,16,3,3,3,32,4,0,0.001185,19254.145
3233,16,3,3,3,32,8,0,0.001192,18567.598
3234,16,3,3,3,32,16,0,0.00111,15253.77
3235,16,3,3,4,512,1,0,0.000858,17924.41
3236,16,3,3,4,512,2,0,0.000863,17870.146
3237,16,3,3,4,512,4,0,0.000863,17870.146
3238,16,3,3,4,512,8,0,0.000838,18655.91
3239,16,3,3,4,512,16,0,0.000817,12079.592
3240,16,3,3,4,256,1,0,0.000848,17656.549
3241,16,3,3,4,256,2,0,0.00085,17593.24
3242,16,3,3,4,256,4,0,0.00085,17593.24
3243,16,3,3,4,256,8,0,0.000835,19034.961
3244,16,3,3,4,256,16,0,0.000813,12604.942
3245,16,3,3,4,128,1,0,0.000844,18098.373
3246,16,3,3,4,128,2,0,0.000889,18532.221
3247,16,3,3,4,128,4,0,0.000889,18532.221
3248,16,3,3,4,128,8,0,0.00087,19781.889
3249,16,3,3,4,128,16,0,0.000815,13821.36
3250,16,3,3,4,64,1,0,0.000864,18863.656
3251,16,3,3,4,64,2,0,0.000857,18794.762
3252,16,3,3,4,64,4,0,0.000857,18794.762
3253,16,3,3,4,64,8,0,0.000856,19298.033
3254,16,3,3,4,64,16,0,0.000835,13914.726
3255,16,3,3,4,32,1,0,0.000859,20768.217
3256,16,3,3,4,32,2,0,0.000853,20715.814
3257,16,3,3,4,32,4,0,0.000853,20715.814
3258,16,3,3,4,32,8,0,0.000877,21706.398
3259,16,3,3,4,32,16,0,0.000825,16361.394
3260,16,3,4,1,512,1,0,0.000913,13889.456
3261,16,3,4,1,512,2,0,0.000916,13451.088
3262,16,3,4,1,512,4,0,0.000893,13518.652
3263,16,3,4,1,512,8,0,0.00089,13434.862
3264,16,3,4,1,512,16,0,0.00088,9392.726
3265,16,3,4,1,256,1,0,0.00092,14157.052
3266,16,3,4,1,256,2,0,0.000913,13660.696
3267,16,3,4,1,256,4,0,0.000941,13855.142
3268,16,3,4,1,256,8,0,0.000913,15287.286
3269,16,3,4,1,256,16,0,0.000888,9671.228
3270,16,3,4,1,128,1,0,0.000922,14817.53
3271,16,3,4,1,128,2,0,0.000946,14538.762
3272,16,3,4,1,128,4,0,0.000924,14440.076
3273,16,3,4,1,128,8,0,0.000906,16270.156
3274,16,3,4,1,128,16,0,0.000892,10234.616
3275,16,3,4,1,64,1,0,0.000925,15235.948
3276,16,3,4,1,64,2,0,0.000926,14529.718
3277,16,3,4,1,64,4,0,0.00092,14730.814
3278,16,3,4,1,64,8,0,0.000921,16477.104
3279,16,3,4,1,64,16,0,0.000899,10663.674
3280,16,3,4,1,32,1,0,0.000923,16727.676
3281,16,3,4,1,32,2,0,0.000919,16118.004
3282,16,3,4,1,32,4,0,0.000952,16341.444
3283,16,3,4,1,32,8,0,0.000936,17766.141
3284,16,3,4,1,32,16,0,0.000906,12157.264
3285,16,3,4,2,512,1,0,0.000846,15468.698
3286,16,3,4,2,512,2,0,0.000851,15459.92
3287,16,3,4,2,512,4,0,0.00088,15179.024
3288,16,3,4,2,512,8,0,0.00085,15255.366
3289,16,3,4,2,512,16,0,0.000853,10281.698
3290,16,3,4,2,256,1,0,0.000875,16894.725
3291,16,3,4,2,256,2,0,0.000865,17134.123
3292,16,3,4,2,256,4,0,0.000873,16786.729
3293,16,3,4,2,256,8,0,0.000887,17273.773
3294,16,3,4,2,256,16,0,0.000878,10882.858
3295,16,3,4,2,128,1,0,0.000923,17812.158
3296,16,3,4,2,128,2,0,0.000923,17822.531
3297,16,3,4,2,128,4,0,0.000899,17883.979
3298,16,3,4,2,128,8,0,0.000912,17730.762
3299,16,3,4,2,128,16,0,0.000893,11617.55
3300,16,3,4,2,64,1,0,0.000891,18164.873
3301,16,3,4,2,64,2,0,0.000902,18396.561
3302,16,3,4,2,64,4,0,0.000901,18215.945
3303,16,3,4,2,64,8,0,0.000882,18360.916
3304,16,3,4,2,64,16,0,0.000894,11740.442
3305,16,3,4,2,32,1,0,0.000887,19996.816
3306,16,3,4,2,32,2,0,0.000894,20129.551
3307,16,3,4,2,32,4,0,0.000897,20053.207
3308,16,3,4,2,32,8,0,0.000861,20049.484
3309,16,3,4,2,32,16,0,0.000886,13758.85
3310,16,3,4,3,512,1,0,0.00106,15417.094
3311,16,3,4,3,512,2,0,0.001062,15279.572
3312,16,3,4,3,512,4,0,0.001195,14939.89
3313,16,3,4,3,512,8,0,0.001166,14763.266
3314,16,3,4,3,512,16,0,0.001117,11425.232
3315,16,3,4,3,256,1,0,0.001068,15825.138
3316,16,3,4,3,256,2,0,0.001059,15905.47
3317,16,3,4,3,256,4,0,0.001143,15298.99
3318,16,3,4,3,256,8,0,0.001167,15026.606
3319,16,3,4,3,256,16,0,0.001115,11773.426
3320,16,3,4,3,128,1,0,0.001099,16403.953
3321,16,3,4,3,128,2,0,0.001094,16922.121
3322,16,3,4,3,128,4,0,0.001194,16432.15
3323,16,3,4,3,128,8,0,0.001217,16541.742
3324,16,3,4,3,128,16,0,0.001095,12364.212
3325,16,3,4,3,64,1,0,0.001064,17274.838
3326,16,3,4,3,64,2,0,0.001085,17057.781
3327,16,3,4,3,64,4,0,0.001182,17000.061
3328,16,3,4,3,64,8,0,0.001155,17193.975
3329,16,3,4,3,64,16,0,0.0011,12947.816
3330,16,3,4,3,32,1,0,0.001114,19902.918
3331,16,3,4,3,32,2,0,0.001098,19045.068
3332,16,3,4,3,32,4,0,0.001185,19254.145
3333,16,3,4,3,32,8,0,0.001192,18567.598
3334,16,3,4,3,32,16,0,0.00111,15253.77
3335,16,3,4,4,512,1,0,0.000858,17924.41
3336,16,3,4,4,512,2,0,0.000863,17870.146
3337,16,3,4,4,512,4,0,0.000863,17870.146
3338,16,3,4,4,512,8,0,0.000838,18655.91
3339,16,3,4,4,512,16,0,0.000817,12079.592
3340,16,3,4,4,256,1,0,0.000848,17656.549
3341,16,3,4,4,256,2,0,0.00085,17593.24
3342,16,3,4,4,256,4,0,0.00085,17593.24
3343,16,3,4,4,256,8,0,0.000835,19034.961
3344,16,3,4,4,256,16,0,0.000813,12604.942
3345,16,3,4,4,128,1,0,0.000844,18098.373
3346,16,3,4,4,128,2,0,0.000889,18532.221
3347,16,3,4,4,128,4,0,0.000889,18532.221
3348,16,3,4,4,128,8,0,0.00087,19781.889
3349,16,3,4,4,128,16,0,0.000815,13821.36
3350,16,3,4,4,64,1,0,0.000864,18863.656
3351,16,3,4,4,64,2,0,0.000857,18794.762
3352,16,3,4,4,64,4,0,0.000857,18794.762
3353,16,3,4,4,64,8,0,0.000856,19298.033
3354,16,3,4,4,64,16,0,0.000835,13914.726
3355,16,3,4,4,32,1,0,0.000859,20768.217
3356,16,3,4,4,32,2,0,0.000853,20715.814
3357,16,3,4,4,32,4,0,0.000853,20715.814
3358,16,3,4,4,32,8,0,0.000877,21706.398
3359,16,3,4,4,32,16,0,0.000825,16361.394
3360,32,1,1,1,512,2,0,0.003178,3790.5
3361,32,1,1,1,512,4,0,0.003178,3790.766
3362,32,1,1,1,512,8,0,0.003178,3791.032
3363,32,1,1,1,512,16,0,0.003178,3790.766
3364,32,1,1,1,512,32,0,0.003173,3791.83
3365,32,1,1,1,256,2,0,0.003201,3968.188
3366,32,1,1,1,256,4,0,0.003207,3967.656
3367,32,1,1,1,256,8,0,0.003207,3967.656
3368,32,1,1,1,256,16,0,0.0032,3974.04
3369,32,1,1,1,256,32,0,0.003206,3992.128
3370,32,1,1,1,128,2,0,0.003209,4301.486
3371,32,1,1,1,128,4,0,0.003209,4301.486
3372,32,1,1,1,128,8,0,0.003209,4301.486
3373,32,1,1,1,128,16,0,0.003209,4301.486
3374,32,1,1,1,128,32,0,0.003209,4322.5
3375,32,1,1,1,64,2,0,0.003246,4822.314
3376,32,1,1,1,64,4,0,0.003237,4814.068
3377,32,1,1,1,64,8,0,0.003248,4817.26
3378,32,1,1,1,64,16,0,0.003245,4816.462
3379,32,1,1,1,64,32,0,0.003363,4818.058
3380,32,1,1,1,32,2,0,0.003461,6180.51
3381,32,1,1,1,32,4,0,0.003363,6175.988
3382,32,1,1,1,32,8,0,0.003351,6188.756
3383,32,1,1,1,32,16,0,0.003307,6195.938
3384,32,1,1,1,32,32,0,0.003346,6196.204
3385,32,1,1,2,512,2,0,0.002988,4255.734
3386,32,1,1,2,512,4,0,0.004301,4277.014
3387,32,1,1,2,512,8,0,0.004306,4276.748
3388,32,1,1,2,512,16,0,0.00427,4274.088
3389,32,1,1,2,512,32,0,0.00427,4273.29
3390,32,1,1,2,256,2,0,0.002993,4444.062
3391,32,1,1,2,256,4,0,0.0044,4495.666
3392,32,1,1,2,256,8,0,0.004367,4489.016
3393,32,1,1,2,256,16,0,0.004304,4480.77
3394,32,1,1,2,256,32,0,0.004364,4496.464
3395,32,1,1,2,128,2,0,0.003176,4769.646
3396,32,1,1,2,128,4,0,0.004576,4790.394
3397,32,1,1,2,128,8,0,0.004538,4783.212
3398,32,1,1,2,128,16,0,0.004362,4793.32
3399,32,1,1,2,128,32,0,0.004539,4778.956
3400,32,1,1,2,64,2,0,0.003185,5306.434
3401,32,1,1,2,64,4,0,0.004616,5313.35
3402,32,1,1,2,64,8,0,0.004641,5302.976
3403,32,1,1,2,64,16,0,0.004643,5310.424
3404,32,1,1,2,64,32,0,0.004636,5305.104
3405,32,1,1,2,32,2,0,0.003352,6850.298
3406,32,1,1,2,32,4,0,0.004661,6782.734
3407,32,1,1,2,32,8,0,0.004653,6770.232
3408,32,1,1,2,32,16,0,0.004704,6768.902
3409,32,1,1,2,32,32,0,0.004636,6755.336
3410,32,1,1,3,512,2,0,0.004119,4809.28
3411,32,1,1,3,512,4,0,0.004073,4840.402
3412,32,1,1,3,512,8,0,0.004077,4839.87
3413,32,1,1,3,512,16,0,0.004074,4838.274
3414,32,1,1,3,512,32,0,0.004072,4771.774
3415,32,1,1,3,256,2,0,0.004117,5095.762
3416,32,1,1,3,256,4,0,0.004094,5104.008
3417,32,1,1,3,256,8,0,0.004105,5084.324
3418,32,1,1,3,256,16,0,0.004108,5061.714
3419,32,1,1,3,256,32,0,0.004101,4999.736
3420,32,1,1,3,128,2,0,0.00423,5541.578
3421,32,1,1,3,128,4,0,0.004147,5493.432
3422,32,1,1,3,128,8,0,0.004208,5520.83
3423,32,1,1,3,128,16,0,0.004112,5504.072
3424,32,1,1,3,128,32,0,0.004184,5425.336
3425,32,1,1,3,64,2,0,0.00435,6076.77
3426,32,1,1,3,64,4,0,0.004259,6076.77
3427,32,1,1,3,64,8,0,0.004271,5997.236
3428,32,1,1,3,64,16,0,0.004183,6028.358
3429,32,1,1,3,64,32,0,0.004182,5936.322
3430,32,1,1,3,32,2,0,0.00431,7729.162
3431,32,1,1,3,32,4,0,0.004207,7747.25
3432,32,1,1,3,32,8,0,0.00422,7685.006
3433,32,1,1,3,32,16,0,0.004229,7653.086
3434,32,1,1,3,32,32,0,0.004285,7544.026
3435,32,1,1,4,512,2,0,0.002346,5230.358
3436,32,1,1,4,512,4,0,0.0031,5269.46
3437,32,1,1,4,512,8,0,0.003704,5291.804
3438,32,1,1,4,512,16,0,0.003703,5273.982
3439,32,1,1,4,512,32,0,0.00358,5068.896
3440,32,1,1,4,256,2,0,0.002413,5461.778
3441,32,1,1,4,256,4,0,0.003111,5551.42
3442,32,1,1,4,256,8,0,0.003716,5556.74
3443,32,1,1,4,256,16,0,0.003714,5512.584
3444,32,1,1,4,256,32,0,0.003635,5314.68
3445,32,1,1,4,128,2,0,0.002422,5854.926
3446,32,1,1,4,128,4,0,0.003124,5913.712
3447,32,1,1,4,128,8,0,0.003731,5921.426
3448,32,1,1,4,128,16,0,0.003666,5895.092
3449,32,1,1,4,128,32,0,0.003676,5734.162
3450,32,1,1,4,64,2,0,0.002488,6502.902
3451,32,1,1,4,64,4,0,0.003164,6552.112
3452,32,1,1,4,64,8,0,0.003852,6519.926
3453,32,1,1,4,64,16,0,0.003802,6536.152
3454,32,1,1,4,64,32,0,0.003724,6364.582
3455,32,1,1,4,32,2,0,0.002592,8205.834
3456,32,1,1,4,32,4,0,0.003166,8185.618
3457,32,1,1,4,32,8,0,0.003823,8205.036
3458,32,1,1,4,32,16,0,0.00383,8192.002
3459,32,1,1,4,32,32,0,0.003741,8020.964
3460,32,1,2,1,512,2,0,0.003178,3790.5
3461,32,1,2,1,512,4,0,0.003178,3790.766
3462,32,1,2,1,512,8,0,0.003178,3791.032
3463,32,1,2,1,512,16,0,0.003178,3790.766
3464,32,1,2,1,512,32,0,0.003173,3791.83
3465,32,1,2,1,256,2,0,0.003201,3968.188
3466,32,1,2,1,256,4,0,0.003207,3967.656
3467,32,1,2,1,256,8,0,0.003207,3967.656
3468,32,1,2,1,256,16,0,0.0032,3974.04
3469,32,1,2,1,256,32,0,0.003206,3992.128
3470,32,1,2,1,128,2,0,0.003209,4301.486
3471,32,1,2,1,128,4,0,0.003209,4301.486
3472,32,1,2,1,128,8,0,0.003209,4301.486
3473,32,1,2,1,128,16,0,0.003209,4301.486
3474,32,1,2,1,128,32,0,0.003209,4322.5
3475,32,1,2,1,64,2,0,0.003246,4822.314
3476,32,1,2,1,64,4,0,0.003237,4814.068
3477,32,1,2,1,64,8,0,0.003248,4817.26
3478,32,1,2,1,64,16,0,0.003245,4816.462
3479,32,1,2,1,64,32,0,0.003363,4818.058
3480,32,1,2,1,32,2,0,0.003461,6180.51
3481,32,1,2,1,32,4,0,0.003363,6175.988
3482,32,1,2,1,32,8,0,0.003351,6188.756
3483,32,1,2,1,32,16,0,0.003307,6195.938
3484,32,1,2,1,32,32,0,0.003346,6196.204
3485,32,1,2,2,512,2,0,0.002988,4255.734
3486,32,1,2,2,512,4,0,0.004301,4277.014
3487,32,1,2,2,512,8,0,0.004306,4276.748
3488,32,1,2,2,512,16,0,0.00427,4274.088
3489,32,1,2,2,512,32,0,0.00427,4273.29
3490,32,1,2,2,256,2,0,0.002993,4444.062
3491,32,1,2,2,256,4,0,0.0044,4495.666
3492,32,1,2,2,256,8,0,0.004367,4489.016
3493,32,1,2,2,256,16,0,0.004304,4480.77
3494,32,1,2,2,256,32,0,0.004364,4496.464
3495,32,1,2,2,128,2,0,0.003176,4769.646
3496,32,1,2,2,128,4,0,0.004576,4790.394
3497,32,1,2,2,128,8,0,0.004538,4783.212
3498,32,1,2,2,128,16,0,0.004362,4793.32
3499,32,1,2,2,128,32,0,0.004539,4778.956
3500,32,1,2,2,64,2,0,0.003185,5306.434
3501,32,1,2,2,64,4,0,0.004616,5313.35
3502,32,1,2,2,64,8,0,0.004641,5302.976
3503,32,1,2,2,64,16,0,0.004643,5310.424
3504,32,1,2,2,64,32,0,0.004636,5305.104
3505,32,1,2,2,32,2,0,0.003352,6850.298
3506,32,1,2,2,32,4,0,0.004661,6782.734
3507,32,1,2,2,32,8,0,0.004653,6770.232
3508,32,1,2,2,32,16,0,0.004704,6768.902
3509,32,1,2,2,32,32,0,0.004636,6755.336
3510,32,1,2,3,512,2,0,0.004119,4809.28
3511,32,1,2,3,512,4,0,0.004073,4840.402
3512,32,1,2,3,512,8,0,0.004077,4839.87
3513,32,1,2,3,512,16,0,0.004074,4838.274
3514,32,1,2,3,512,32,0,0.004072,4771.774
3515,32,1,2,3,256,2,0,0.004117,5095.762
3516,32,1,2,3,256,4,0,0.004094,5104.008
3517,32,1,2,3,256,8,0,0.004105,5084.324
3518,32,1,2,3,256,16,0,0.004108,5061.714
3519,32,1,2,3,256,32,0,0.004101,4999.736
3520,32,1,2,3,128,2,0,0.00423,5541.578
3521,32,1,2,3,128,4,0,0.004147,5493.432
3522,32,1,2,3,128,8,0,0.004208,5520.83
3523,32,1,2,3,128,16,0,0.004112,5504.072
3524,32,1,2,3,128,32,0,0.004184,5425.336
3525,32,1,2,3,64,2,0,0.00435,6076.77
3526,32,1,2,3,64,4,0,0.004259,6076.77
3527,32,1,2,3,64,8,0,0.004271,5997.236
3528,32,1,2,3,64,16,0,0.004183,6028.358
3529,32,1,2,3,64,32,0,0.004182,5936.322
3530,32,1,2,3,32,2,0,0.00431,7729.162
3531,32,1,2,3,32,4,0,0.004207,7747.25
3532,32,1,2,3,32,8,0,0.00422,7685.006
3533,32,1,2,3,32,16,0,0.004229,7653.086
3534,32,1,2,3,32,32,0,0.004285,7544.026
3535,32,1,2,4,512,2,0,0.002346,5230.358
3536,32,1,2,4,512,4,0,0.0031,5269.46
3537,32,1,2,4,512,8,0,0.003704,5291.804
3538,32,1,2,4,512,16,0,0.003703,5273.982
3539,32,1,2,4,512,32,0,0.00358,5068.896
3540,32,1,2,4,256,2,0,0.002413,5461.778
3541,32,1,2,4,256,4,0,0.003111,5551.42
3542,32,1,2,4,256,8,0,0.003716,5556.74
3543,32,1,2,4,256,16,0,0.003714,5512.584
3544,32,1,2,4,256,32,0,0.003635,5314.68
3545,32,1,2,4,128,2,0,0.002422,5854.926
3546,32,1,2,4,128,4,0,0.003124,5913.712
3547,32,1,2,4,128,8,0,0.003731,5921.426
3548,32,1,2,4,128,16,0,0.003666,5895.092
3549,32,1,2,4,128,32,0,0.003676,5734.162
3550,32,1,2,4,64,2,0,0.002488,6502.902
3551,32,1,2,4,64,4,0,0.003164,6552.112
3552,32,1,2,4,64,8,0,0.003852,6519.926
3553,32,1,2,4,64,16,0,0.003802,6536.152
3554,32,1,2,4,64,32,0,0.003724,6364.582
3555,32,1,2,4,32,2,0,0.002592,8205.834
3556,32,1,2,4,32,4,0,0.003166,8185.618
3557,32,1,2,4,32,8,0,0.003823,8205.036
3558,32,1,2,4,32,16,0,0.00383,8192.002
3559,32,1,2,4,32,32,0,0.003741,8020.964
3560,32,1,3,1,512,2,0,0.003178,3790.5
3561,32,1,3,1,512,4,0,0.003178,3790.766
3562,32,1,3,1,512,8,0,0.003178,3791.032
3563,32,1,3,1,512,16,0,0.003178,3790.766
3564,32,1,3,1,512,32,0,0.003173,3791.83
3565,32,1,3,1,256,2,0,0.003201,3968.188
3566,32,1,3,1,256,4,0,0.003207,3967.656
3567,32,1,3,1,256,8,0,0.003207,3967.656
3568,32,1,3,1,256,16,0,0.0032,3974.04
3569,32,1,3,1,256,32,0,0.003206,3992.128
3570,32,1,3,1,128,2,0,0.003209,4301.486
3571,32,1,3,1,128,4,0,0.003209,4301.486
3572,32,1,3,1,128,8,0,0.003209,4301.486
3573,32,1,3,1,128,16,0,0.003209,4301.486
3574,32,1,3,1,128,32,0,0.003209,4322.5
3575,32,1,3,1,64,2,0,0.003246,4822.314
3576,32,1,3,1,64,4,0,0.003237,4814.068
3577,32,1,3,1,64,8,0,0.003248,4817.26
3578,32,1,3,1,64,16,0,0.003245,4816.462
3579,32,1,3,1,64,32,0,0.003363,4818.058
3580,32,1,3,1,32,2,0,0.003461,6180.51
3581,32,1,3,1,32,4,0,0.003363,6175.988
3582,32,1,3,1,32,8,0,0.003351,6188.756
