n,knob_NUM_HIST,knob_HIST_SIZE,knob_NUM_WORK_ITEMS,knob_NUM_WORK_GROUPS,knob_SIMD,knob_COMPUTE_UNITS,knob_ACCUM_SMEM,knob_UNROLL_FACTOR,knob_PIPE_FACTOR,obj1,obj2
3342,15,256,1,1,1,1,0,5,0,0.0000,394
3343,15,256,1,1,1,1,0,5,1,0.0001,422
3344,15,256,1,1,1,1,0,5,2,0.0001,418
3345,15,256,1,1,1,1,0,6,0,0.0001,460
3346,15,256,1,1,1,1,0,6,1,0.0000,471
3347,15,256,1,1,1,1,0,6,2,0.0000,471
3348,15,256,1,1,1,1,0,7,0,0.0001,459
3349,15,256,1,1,1,1,0,7,1,0.0000,553
3350,15,256,1,1,1,1,0,7,2,0.0000,553
3351,15,256,1,1,1,1,0,8,0,0.0001,539
3352,15,256,1,1,1,1,0,8,1,0.0001,605
3353,15,256,1,1,1,1,0,8,2,0.0001,605
3354,15,256,1,1,1,1,0,9,0,0.0001,511
3355,15,256,1,1,1,1,0,9,1,0.0001,706
3356,15,256,1,1,1,1,0,9,2,0.0001,706
3357,15,256,1,1,1,1,0,10,0,0.0001,638
3358,15,256,1,1,1,1,0,10,1,0.0001,725
3359,15,256,1,1,1,1,0,10,2,0.0001,725
3360,15,256,1,1,1,1,0,11,0,0.0001,600
3361,15,256,1,1,1,1,0,11,1,0.0001,825
3362,15,256,1,1,1,1,0,11,2,0.0001,825
3363,15,256,1,1,1,1,0,12,0,0.0001,648
3364,15,256,1,1,1,1,0,12,1,0.0001,899
3365,15,256,1,1,1,1,0,12,2,0.0001,899
3366,15,256,1,1,1,1,0,13,0,0.0001,640
3367,15,256,1,1,1,1,0,13,1,0.0001,940
3368,15,256,1,1,1,1,0,13,2,0.0001,940
3369,15,256,1,1,1,1,0,14,0,0.0001,803
3370,15,256,1,1,1,1,0,14,1,0.0001,966
3371,15,256,1,1,1,1,0,14,2,0.0001,966
3372,15,256,1,1,1,1,0,15,0,0.0001,746
3373,15,256,1,1,1,1,0,15,1,0.0001,1049
3374,15,256,1,1,1,1,0,15,2,0.0001,1049
